m,q,time_ratio_q2_over_m,stage_energy_ratio_m2q,L3_or_Gamma_ratio_m,relative_core_ratio_m_minus_half,finite_budget_window
5.000000000000000000e+00,1.541846109980597179e-01,4.754578853724599451e-03,3.854615274951493031e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.568240510015092570e-01,4.918756594504795042e-03,3.920601275037731259e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.595086747848880604e-01,5.088603466326236877e-03,3.987716869622201621e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.622392558357411418e-01,5.264315226827013215e-03,4.055981395893528685e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.650165808827144254e-01,5.446094393244286375e-03,4.125414522067860190e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.678414501222249555e-01,5.634150475826265637e-03,4.196036253055623888e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.707146774490115315e-01,5.828700219304009875e-03,4.267866936225288121e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.736370906906325173e-01,6.029967852701388457e-03,4.340927267265812795e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.766095318459772467e-01,6.238185347771050063e-03,4.415238296149430752e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.796328573278611063e-01,6.453592686354340732e-03,4.490821433196527934e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.827079382097726579e-01,6.676438136973219910e-03,4.567698455244316058e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.858356604768459375e-01,6.906978540973112042e-03,4.645891511921148798e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.890169252811280398e-01,7.145479608546308550e-03,4.725423132028200968e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.922526492012170685e-01,7.392216224977246966e-03,4.806316230030426517e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.955437645063446972e-01,7.647472767462558559e-03,4.888594112658617874e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.988912194249789489e-01,7.911543432871025530e-03,4.972280485624473556e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.022959784180262954e-01,8.184732576821311320e-03,5.057399460450657358e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.057590224567094062e-01,8.467355064468129813e-03,5.143975561417734710e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.092813493052023965e-01,8.759736633401227907e-03,5.232033732630060108e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.128639738081044286e-01,9.062214269075472700e-03,5.321599345202610465e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.165079281828339586e-01,9.375136593204637381e-03,5.412698204570848937e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.202142623170293967e-01,9.698864265566686446e-03,5.505356557925734862e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.239840440710399450e-01,1.003377039968351286e-02,5.599601101775999012e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.278183595855950982e-01,1.038024099285430116e-02,5.695458989639877068e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.317183135947410433e-01,1.073867537103815120e-02,5.792957839868526193e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.356850297441337172e-01,1.110948664909863944e-02,5.892125743603342514e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.397196509147814791e-01,1.149310220694093818e-02,5.992991272869536701e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.438233395523290992e-01,1.188996418209007332e-02,6.095583488808227202e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.479972780019789047e-01,1.230052997927816132e-02,6.199931950049472285e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.522426688491449798e-01,1.272527279762788142e-02,6.306066721228624772e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.565607352659398654e-01,1.316468217603993483e-02,6.414018381648496359e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.609527213635918219e-01,1.361926455741287699e-02,6.523818034089795326e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.654198925508950424e-01,1.408954387234573336e-02,6.635497313772376060e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.699635358987966804e-01,1.457606214299617640e-02,6.749088397469916956e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.745849605112240521e-01,1.507938010779009443e-02,6.864624012780601525e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.792854979022614814e-01,1.560007786770282144e-02,6.982137447556537424e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.840665023797824817e-01,1.613875555485659238e-02,7.101662559494561933e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.889293514356498505e-01,1.669603402420504965e-02,7.223233785891245873e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.938754461425957532e-01,1.727255556910193765e-02,7.346886153564893718e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.989062115578946521e-01,1.786898466157857412e-02,7.472655288947366081e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.040230971339485944e-01,1.848600871818367047e-02,7.600577428348715081e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.092275771358994341e-01,1.912433889226772959e-02,7.730689428397486296e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.145211510663907251e-01,1.978471089362547619e-02,7.863028776659768404e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.199053440976012408e-01,2.046788583644092857e-02,7.997633602440030742e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.253817075106731904e-01,2.117465111651225390e-02,8.134542687766829872e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.309518191426648048e-01,2.190582131876782357e-02,8.273795478566620787e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.366172838411524149e-01,2.266223915611899342e-02,8.415432096028810705e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.423797339266156925e-01,2.344477644073203124e-02,8.559493348165393201e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.482408296627375055e-01,2.425433508883835174e-02,8.706020741568437415e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.542022597347558865e-01,2.509184816024149361e-02,8.855056493368897108e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.602657417360037861e-01,2.595828093371859574e-02,9.006643543400095098e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.664330226627779408e-01,2.685463201955598511e-02,9.160825566569448242e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.727058794176798528e-01,2.778193451050122234e-02,9.317646985441996321e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.790861193215717684e-01,2.874125717245779033e-02,9.477152983039294654e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.855755806342989755e-01,2.973370567629535915e-02,9.639389515857473612e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.921761330843244187e-01,3.076042387219474900e-02,9.804403327108110133e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.988896784074302815e-01,3.182259510799663460e-02,9.972241960185757037e+00,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.057181508946422488e-01,3.292144359307354329e-02,1.014295377236605589e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.126635179495318773e-01,3.405823580929671912e-02,1.031658794873829699e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.197277806550617218e-01,3.523428197072472207e-02,1.049319451637654232e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.269129743501316465e-01,3.645093753369522960e-02,1.067282435875329050e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.342211692159963499e-01,3.770960475906139087e-02,1.085552923039990958e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.416544708727213053e-01,3.901173432837268945e-02,1.104136177181803191e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.492150209858482013e-01,4.035882701586320648e-02,1.123037552464620425e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.569049978834479053e-01,4.175243541817470760e-02,1.142262494708619691e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.647266171837345361e-01,4.319416574380747359e-02,1.161816542959336296e+01,5.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
